Date,Price
"Sep 01, 2015",57112
"Aug 31, 2015",57112
"Aug 28, 2015",57112
"Aug 27, 2015",57112
"Aug 26, 2015",57112
"Aug 25, 2015",57112
"Aug 24, 2015",57112
"Aug 21, 2015",57112
"Aug 20, 2015",57112
"Aug 19, 2015",57112
"Aug 18, 2015",57112
"Aug 17, 2015",57112
"Aug 14, 2015",57112
"Aug 13, 2015",57112
"Aug 12, 2015",57112
"Aug 11, 2015",57112
"Aug 10, 2015",57112
"Aug 07, 2015",57112
"Aug 06, 2015",57112
"Aug 05, 2015",57112
"Aug 04, 2015",57112
"Aug 03, 2015",57112
"Jul 31, 2015",57112
"Jul 30, 2015",57112
"Jul 29, 2015",57112
"Jul 28, 2015",57112
"Jul 27, 2015",57112
"Jul 24, 2015",57112
"Jul 23, 2015",57112
"Jul 22, 2015",57112
"Jul 21, 2015",57112
"Jul 20, 2015",57112
"Jul 17, 2015",57112
"Jul 16, 2015",57112
"Jul 15, 2015",57112
"Jul 14, 2015",57112
"Jul 13, 2015",57112
"Jul 10, 2015",57112
"Jul 09, 2015",57112
"Jul 08, 2015",57112
"Jul 07, 2015",57112
"Jul 06, 2015",57112
"Jul 03, 2015",57112
"Jul 02, 2015",57112
"Jul 01, 2015",57112
"Jun 30, 2015",56833
"Jun 29, 2015",56833
"Jun 26, 2015",56833
"Jun 25, 2015",56833
"Jun 24, 2015",56833
"Jun 23, 2015",56833
"Jun 22, 2015",56833
"Jun 19, 2015",56833
"Jun 18, 2015",56833
"Jun 17, 2015",56833
"Jun 16, 2015",56833
"Jun 15, 2015",56833
"Jun 12, 2015",56833
"Jun 11, 2015",56833
"Jun 10, 2015",56833
"Jun 09, 2015",56833
"Jun 08, 2015",56833
"Jun 05, 2015",56833
"Jun 04, 2015",56833
"Jun 03, 2015",56833
"Jun 02, 2015",56833
"Jun 01, 2015",56833
"May 29, 2015",56833
"May 28, 2015",56833
"May 27, 2015",56833
"May 26, 2015",56833
"May 25, 2015",56833
"May 22, 2015",56833
"May 21, 2015",56833
"May 20, 2015",56833
"May 19, 2015",56833
"May 18, 2015",56833
"May 15, 2015",56833
"May 14, 2015",56833
"May 13, 2015",56833
"May 12, 2015",56833
"May 11, 2015",56833
"May 08, 2015",56833
"May 07, 2015",56833
"May 06, 2015",56833
"May 05, 2015",56833
"May 04, 2015",56833
"May 01, 2015",56833
"Apr 30, 2015",56833
"Apr 29, 2015",56833
"Apr 28, 2015",56833
"Apr 27, 2015",56833
"Apr 24, 2015",56833
"Apr 23, 2015",56833
"Apr 22, 2015",56833
"Apr 21, 2015",56833
"Apr 20, 2015",56833
"Apr 17, 2015",56833
"Apr 16, 2015",56833
"Apr 15, 2015",56833
"Apr 14, 2015",56833
"Apr 13, 2015",56833
"Apr 10, 2015",56833
"Apr 09, 2015",56833
"Apr 08, 2015",56833
"Apr 07, 2015",56833
"Apr 06, 2015",56833
"Apr 03, 2015",56833
"Apr 02, 2015",56833
"Apr 01, 2015",56833
"Mar 31, 2015",56190
"Mar 30, 2015",56190
"Mar 27, 2015",56190
"Mar 26, 2015",56190
"Mar 25, 2015",56190
"Mar 24, 2015",56190
"Mar 23, 2015",56190
"Mar 20, 2015",56190
"Mar 19, 2015",56190
"Mar 18, 2015",56190
"Mar 17, 2015",56190
"Mar 16, 2015",56190
"Mar 13, 2015",56190
"Mar 12, 2015",56190
"Mar 11, 2015",56190
"Mar 10, 2015",56190
"Mar 09, 2015",56190
"Mar 06, 2015",56190
"Mar 05, 2015",56190
"Mar 04, 2015",56190
"Mar 03, 2015",56190
"Mar 02, 2015",56190
"Feb 27, 2015",56190
"Feb 26, 2015",56190
"Feb 25, 2015",56190
"Feb 24, 2015",56190
"Feb 23, 2015",56190
"Feb 20, 2015",56190
"Feb 19, 2015",56190
"Feb 18, 2015",56190
"Feb 17, 2015",56190
"Feb 16, 2015",56190
"Feb 13, 2015",56190
"Feb 12, 2015",56190
"Feb 11, 2015",56190
"Feb 10, 2015",56190
"Feb 09, 2015",56190
"Feb 06, 2015",56190
"Feb 05, 2015",56190
"Feb 04, 2015",56190
"Feb 03, 2015",56190
"Feb 02, 2015",56190
"Jan 30, 2015",56190
"Jan 29, 2015",56190
"Jan 28, 2015",56190
"Jan 27, 2015",56190
"Jan 26, 2015",56190
"Jan 23, 2015",56190
"Jan 22, 2015",56190
"Jan 21, 2015",56190
"Jan 20, 2015",56190
"Jan 19, 2015",56190
"Jan 16, 2015",56190
"Jan 15, 2015",56190
"Jan 14, 2015",56190
"Jan 13, 2015",56190
"Jan 12, 2015",56190
"Jan 09, 2015",56190
"Jan 08, 2015",56190
"Jan 07, 2015",56190
"Jan 06, 2015",56190
"Jan 05, 2015",56190
"Jan 02, 2015",56190
"Jan 01, 2015",56190
"Dec 31, 2014",55858
"Dec 30, 2014",55858
"Dec 29, 2014",55858
"Dec 26, 2014",55858
"Dec 25, 2014",55858
"Dec 24, 2014",55858
"Dec 23, 2014",55858
"Dec 22, 2014",55858
"Dec 19, 2014",55858
"Dec 18, 2014",55858
"Dec 17, 2014",55858
"Dec 16, 2014",55858
"Dec 15, 2014",55858
"Dec 12, 2014",55858
"Dec 11, 2014",55858
"Dec 10, 2014",55858
"Dec 09, 2014",55858
"Dec 08, 2014",55858
"Dec 05, 2014",55858
"Dec 04, 2014",55858
"Dec 03, 2014",55858
"Dec 02, 2014",55858
"Dec 01, 2014",55858
"Nov 28, 2014",55858
"Nov 27, 2014",55858
"Nov 26, 2014",55858
"Nov 25, 2014",55858
"Nov 24, 2014",55858
"Nov 21, 2014",55858
"Nov 20, 2014",55858
"Nov 19, 2014",55858
"Nov 18, 2014",55858
"Nov 17, 2014",55858
"Nov 14, 2014",55858
"Nov 13, 2014",55858
"Nov 12, 2014",55858
"Nov 11, 2014",55858
"Nov 10, 2014",55858
"Nov 07, 2014",55858
"Nov 06, 2014",55858
"Nov 05, 2014",55858
"Nov 04, 2014",55858
"Nov 03, 2014",55858
"Oct 31, 2014",55858
"Oct 30, 2014",55858
"Oct 29, 2014",55858
"Oct 28, 2014",55858
"Oct 27, 2014",55858
"Oct 24, 2014",55858
"Oct 23, 2014",55858
"Oct 22, 2014",55858
"Oct 21, 2014",55858
"Oct 20, 2014",55858
"Oct 17, 2014",55858
"Oct 16, 2014",55858
"Oct 15, 2014",55858
"Oct 14, 2014",55858
"Oct 13, 2014",55858
"Oct 10, 2014",55858
"Oct 09, 2014",55858
"Oct 08, 2014",55858
"Oct 07, 2014",55858
"Oct 06, 2014",55858
"Oct 03, 2014",55858
"Oct 02, 2014",55858
"Oct 01, 2014",55858
"Sep 30, 2014",55568
"Sep 29, 2014",55568
"Sep 26, 2014",55568
"Sep 25, 2014",55568
"Sep 24, 2014",55568
"Sep 23, 2014",55568
"Sep 22, 2014",55568
"Sep 19, 2014",55568
"Sep 18, 2014",55568
"Sep 17, 2014",55568
"Sep 16, 2014",55568
"Sep 15, 2014",55568
"Sep 12, 2014",55568
"Sep 11, 2014",55568
"Sep 10, 2014",55568
"Sep 09, 2014",55568
"Sep 08, 2014",55568
"Sep 05, 2014",55568
"Sep 04, 2014",55568
"Sep 03, 2014",55568
"Sep 02, 2014",55568
"Sep 01, 2014",55568
"Aug 29, 2014",55568
"Aug 28, 2014",55568
"Aug 27, 2014",55568
